17401726	C1=CC=C2C(=C1)N=C(S2)C3=CC=C(O3)/C=C\4/C(=O)N(C(=S)S4)CCC(=O)O	29.7	14.93	21.78	34.36	4.84	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401673	C1CN2C(=O)C(=C(N=C2SC1)O)C(C3=CC=C(C=C3)O)C4=C(N=C5N(C4=O)CCCS5)O	26.31	27.14	14.75	0.0	0.0	0.0	0.71	1.4	1.35	6.17
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401670	C1CSC2=NC(=C(C(=O)N21)C(C3=CC=C(C=C3)O)C4=C(N=C5N(C4=O)CCS5)O)O	70.53	52.25	36.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401531	COC1=CC=CC(=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CSC=C4	8.47	0.0	0.0	0.0	0.0	0.0	2.14	2.09	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401490	C1=CC=C2C(=C1)C(=O)C(=CC3=CC=CN3C4=CC=C(C=C4)O)C2=O	80.98	51.71	85.36	75.52	46.08	2.82	0.71	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401434	CC1=CC=C(S1)C(C2C(=O)CC(CC2=O)(C)C)C3=C(CC(CC3=O)(C)C)O	79.71	59.17	46.16	34.71	18.65	0.0	0.0	2.79	4.73	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401358	COC1=CC=C(C=C1)/C=N/NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=CC=C4	10.42	25.11	6.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401238	CC1=C(C(=C(S1)NC(=O)C2CCCCC2C(=O)O)C(=O)N)C3=CC=C(C=C3)C(C)C	73.85	36.24	14.05	6.31	9.67	8.45	4.99	0.0	8.79	4.8
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17401192	CC1=NN(C(=O)C1)C2=NC(=CS2)C3=CC=C(C=C3)Cl	14.33	1.36	2.11	0.0	0.0	0.0	0.0	0.7	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17388601	CC1=NN(C(=O)C1C(C2=CC(=CC=C2)O)C3=C(NN(C3=O)C4=CC=C(C=C4)F)C)C5=CC=C(C=C5)F	72.81	49.13	15.46	0.0	0.69	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17388550	CCOC1=CC=CC(=C1OCC2=CC=C(C=C2)Cl)CNC3=CC=C(C=C3)O	6.67	1.42	0.0	4.83	1.02	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17388531	CCOC(=O)C1=C(SC=C1C2=CC(=C(C=C2)C)C)NC(=O)C3CC=CCC3C(=O)O	96.26	61.41	11.94	9.82	2.07	3.52	4.99	9.77	1.35	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17388171	C1=CC=C2C(=C1)C=CC=C2C3=NC4=C(O3)C=CC(=C4)NC(=O)C5=NC=NN5	4.56	0.0	5.62	0.0	0.0	0.0	0.0	0.7	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17388127	C1=CC=C(C=C1)C\2=NN=C/C2=C\C3=C(NC(=O)NC3=O)O	70.01	47.57	25.64	20.34	2.76	4.23	4.28	6.28	10.82	14.4
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387763	CC1=NN(C(=O)C1)C2=NC(=CS2)C3=CC=C(C=C3)F	5.21	11.54	0.0	0.0	4.84	1.41	0.0	0.0	0.0	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387515	CC1=CC=C(S1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CO4	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387486	C1=CC=C(C=C1)N2C(=O)C3=C(SC=C3C(=N2)C(=O)N/N=C/C4=CC=C(C=C4)Cl)N	62.53	38.8	21.86	8.97	25.47	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387256	CC1=CC=CC(=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O	0.0	8.82	0.0	0.0	0.0	4.23	2.85	1.4	8.12	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387198	CC1CCC2=C(C1)SC(=C2C#N)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5OC	51.45	13.57	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17387082	COC1=CC=C(C=C1)/C=N/NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=C(C=C4)Cl	23.33	19.83	0.0	0.0	0.0	0.0	0.0	2.04	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386998	CCC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O	9.33	7.79	0.0	2.76	0.0	5.38	5.44	10.2	6.88	6.24
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386670	CC1=C2C(=C(C(=C2N3C=CC=CC3=C1)C(=O)OC)C(=O)OC)C	31.0	20.36	16.16	14.73	8.98	4.23	0.0	4.88	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386654	C1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)C=CC(=C2)Br)O	0.0	0.0	2.11	0.0	0.0	3.52	0.0	5.58	7.44	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386615	CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)C3=CC=CC=C3)NC(=O)C4C5CCC(C4C(=O)O)O5	82.64	76.34	43.7	14.73	2.76	0.0	0.0	1.4	0.68	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386564	CC1=C(C(=C(S1)NC(=O)C2CCCCC2C(=O)O)C(=O)N)C3=CC=C(C=C3)C(C)(C)C	67.4	50.55	6.32	0.0	0.0	0.0	0.0	1.4	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386358	C1=CC=C(C=C1)C2=NN=C3N2C4=CC=CC=C4NC3=O	76.59	82.31	78.27	71.88	54.23	4.23	7.13	0.0	0.0	8.91
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386255	CN(C)NC(=S)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CC=N3)C4=CC=CC=N4	8.47	3.39	12.65	8.41	16.58	14.09	10.69	16.05	10.15	7.54
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386178	CC1=NN(C2=C1C(=CC(=N2)C3=CC=CO3)C(=O)O)C4=CC(=CC=C4)Cl	44.55	16.96	7.73	1.4	0.0	3.52	6.42	7.67	5.41	11.66
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386145	CCCCC1=CC2=C(C=C1)N(C(=O)C(=C2O)C(=O)C3=NNN=N3)C	14.98	11.54	9.13	7.71	10.36	0.0	0.0	2.79	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386080	CCOC1=CC=CC(=C1OCC2=C(C=C(C=C2)Cl)Cl)CNC3=CC=C(C=C3)O	0.0	0.0	0.0	8.28	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386057	CC1=C(C=C(C=C1)N2C(=O)C(C(=N2)C)C(C3C(=NN(C3=O)C4=CC(=C(C=C4)C)C)C)C5=CC(=CC=C5)O)C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17386022	CCOC(=O)C1=C(SC=C1C2=CC(=CC=C2)C)NC(=O)C3CC=CCC3C(=O)O	78.87	35.96	11.94	0.0	2.76	3.52	0.0	2.09	0.0	6.86
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17385881	C1=CC=C(C(=C1)CNC2=CC=C(C=C2)O)OCC3=CC=CC=C3F	0.65	3.39	4.92	10.52	2.76	0.0	0.0	1.4	8.79	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17385876	CCN1C(=O)C(=C(N=C1SC)O)C(C2=CC(=C(C=C2)OC)O)C3=C(N=C(N(C3=O)CC)SC)O	74.18	52.66	25.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17385677	CC1=C(C(=O)N(N1)C2=CC3=CC=CC=C3C=C2)C=NC4=CC=CC=C4C5=NN=C(NC5=O)SC	79.65	81.16	11.94	0.0	3.45	6.34	1.43	0.0	0.0	0.0
conc 		5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
17385653	CC1=CC(=C(C=C1Br)C)SCC(=O)N/N=C/C2=C(C(=C(C=C2)O)O)O	51.3	66.11	57.99	32.47	14.79	4.28	10.46	2.03	7.54
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953698	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NCC(=O)OCC(=O)C3=CC=C(S3)Br	0.0	0.0	0.0	0.0	0.69	0.0	0.0	2.09	4.73	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953552	CC1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O	27.33	22.66	14.81	4.14	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953355	C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)C(F)(F)F)C(=O)O	2.61	2.71	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953129	C1=CC=C(C(=C1)C(=O)O)SC/C(=C(\C#N)/C2=NC3=CC=CC=C3S2)/O	21.33	13.45	16.22	10.35	9.17	3.36	0.0	0.0	6.19	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953120	CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=NC=CS3	18.66	14.87	14.81	13.8	6.45	10.08	5.44	3.4	6.19	6.24
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16953056	C1=CC=C(C=C1)P(=S)(C2=CC=CC=C2)N/N=C/C3=C(C(=C(C=C3)O)O)O	50.41	47.97	13.35	16.83	15.2	4.93	7.84	13.95	10.15	12.34
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
16952932	COC1=C(C=CC(=C1)C2C(=C(N(C3=C2C(=O)CCC3)C4=CN=CC=C4)N)C#N)O	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746945	CCCOC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(O2)C3=CC=C(C=C3)S(=O)(=O)NC4=NC=CC=N4	38.03	13.57	0.0	3.51	4.14	4.93	0.0	1.4	0.0	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746541	CC1=CC(=C(N1C)C)C2=CSC(=N2)N	8.0	0.0	8.46	0.0	5.09	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746434	C1=CC(=C(C=C1[N+](=O)[O-])/C=C/C2=NC(=O)NC(=C2)C(F)(F)F)Cl	0.0	0.68	0.0	0.0	15.2	0.0	0.71	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746375	CC1=CC(=C(C=C1)C2=CC=C(O2)/C=N/N=C\3/NC(=O)C(S3)CC(=O)O)[N+](=O)[O-]	59.72	13.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746374	C1=CC(=C(C=C1Cl)[N+](=O)[O-])C2=CC=C(O2)/C=N/N=C/3\NC(=O)C(S3)CC(=O)O	79.71	75.39	32.39	4.21	4.84	0.0	0.0	1.4	0.0	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746348	C1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC(=CC=C3)OC(=O)C4=CC=CS4)/C(=O)N2	81.45	69.82	59.86	45.93	4.14	6.34	0.0	0.0	4.06	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746342	C1=CC=C(C(=C1)C2=CC=C(O2)/C=N/N=C/3\NC(=O)C(S3)CC(=O)O)[N+](=O)[O-]	56.14	23.07	4.22	3.51	3.45	0.0	0.0	0.0	0.0	4.8
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746293	COC1=CC(=CC(=C1O)OC)/C=C/2\C(=O)NC(=O)N(C2=O)C3=CC=CC=C3	0.0	6.79	3.51	0.0	2.07	0.0	0.0	0.0	1.35	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14746238	CC1=CSC(=N1)N/N=C/C2=CC(=C(C=C2)O)[N+](=O)[O-]	11.72	9.5	15.46	7.71	0.0	4.23	0.0	6.98	3.38	4.8
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14745913	C1=COC(=C1)C(=O)O/N=C(/C2=NC(=CS2)C3=CC=C(C=C3)Br)\C(=O)N	62.78	68.74	42.58	0.0	0.0	0.0	0.0	2.09	4.73	8.23
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14745671	CC1=CSC(=NC)N1/N=C/C2=C(C(=C(C=C2)O)O)O	85.89	85.63	73.7	43.69	28.32	7.04	4.28	2.79	2.03	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14745573	CCN=C1N(C(=CS1)C)/N=C/C2=C(C(=C(C=C2)O)O)O	78.87	82.51	57.47	32.68	12.43	0.0	0.0	0.0	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14745504	CCOC(=O)CC1=CSC(=N1)NC(=O)NC2(OC3=CC=CC=C3O2)C(F)(F)F	25.27	12.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14745068	CC1=C(SC2=C1C(=O)N3C(=N2)C=CC(=N3)NCC4=CC=CO4)C	48.46	6.37	7.76	4.14	8.49	0.0	0.68	5.44	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744890	CCCN1C(=CC(=C1C)C2=CSC(=N2)N)C.Cl	14.33	8.14	9.84	1.4	0.0	0.0	0.71	19.53	2.03	6.17
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744829	CC(C)C1=NOC2=NC=C(C=C12)C(=O)C3=CC(=CC(=C3O)Cl)Cl	18.66	21.24	2.82	2.07	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744796	CC1=CC(=C(C=C1C(=O)COC2=C(N=CC=C2)[N+](=O)[O-])C)C	22.6	14.25	4.22	0.0	3.45	4.93	1.43	0.0	0.0	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744508	CC1=NN(C2=C1C(=CC(=N2)C3=CC=CS3)C(=O)NCC4=CC=CO4)C5=CC=CC=N5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744232	CC1=CC(=C(N1CCC(C)C)C)C2=CSC(=N2)N.Cl	0.0	7.08	0.0	0.0	1.7	0.0	0.0	0.0	1.38	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14744072	C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(S3)Cl)C(=O)OCC(=O)NCC4=CC=CO4	6.51	4.75	4.22	11.22	7.6	4.23	0.0	8.37	1.35	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14743702	C1OC2=C(O1)C=C(C=C2)NCC3=CN=CC=C3	9.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14743519	C1=CC=C(C=C1)C2/C(=C(\C3=CC=C(C=C3)Cl)/O)/C(=O)C(=O)O2	52.59	39.44	13.4	0.69	2.38	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14743396	C1CCN(C1)C(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3O	5.21	2.71	2.11	10.52	3.45	7.04	6.42	11.16	4.06	8.23
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14743296	COC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)Cl)NC3=CC=CC=C3O	48.86	52.54	15.52	8.97	2.38	0.0	4.08	0.0	9.63	1.39
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14743253	C1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)NCC4=CC=CS4	0.0	10.18	11.24	5.61	10.36	9.86	5.7	4.19	9.47	6.17
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742826	CCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4CCCCC4)NC(=O)C5=CC=CO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742737	C1=CC2=C3C(=C1)NC(NC3=CC=C2)C4=C(C=C(C=C4)O)O	1.3	0.0	0.0	1.4	2.76	2.82	10.69	9.77	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742704	CCCC(=NC1=CC=C(C=C1)N)C2=C(C(C(CC2=O)(C)C)C(=O)OC)O	3.33	0.0	0.0	2.76	1.02	0.0	3.4	2.72	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742430	CC(C(=O)O)N1C(=O)/C(=C/C=C/C2=CC=CO2)/SC1=S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742420	CC1CCC(C2=C1C(C(C(N2)C3=CC=CC=C3)(C#N)C#N)(C#N)C#N)C(C)C	8.47	0.0	0.0	0.0	0.0	1.41	0.0	6.28	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742395	CC1=CC=CC=C1NC(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4	60.44	48.65	20.37	2.8	10.36	10.57	0.0	4.88	4.06	5.49
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742340	CC(C)C(C(=O)O)N1C(=O)/C(=C/C=C/C2=CC=CO2)/SC1=S	0.0	0.0	0.0	0.0	0.0	0.7	0.0	3.49	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742276	CC1=CC2=C(C=C1)N3CCN(C4C3=C(C2=O)CC4)C(=O)CCl	49.99	12.04	4.94	7.59	0.0	0.0	0.0	3.4	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742183	CCN(CC)C1=CC=C(C=C1)SS(=O)(=O)[O-].[Na+]	6.51	0.0	0.0	3.51	0.0	3.52	0.0	0.0	0.0	5.49
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742137	CC(=O)OC1=C(N=C(O1)C2=CC=CC=C2)C=NC3=CC=CC=C3	55.42	29.86	1.41	0.0	1.38	0.0	2.85	9.07	0.0	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742053	COC1=CC=CC(=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=COC=C4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14742019	CC1=C(C(=CC=C1)NC(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4)C	50.33	29.38	9.87	2.07	1.7	1.34	2.04	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14741966	CC1=C(C2=C(O1)C3=CC=CC=C3C(=O)C2=O)C(=O)C4=CC=CC=C4	75.48	52.45	22.48	16.83	0.0	5.64	4.28	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14741786	CC1(C2=CC=CC=C2N(C13C=NC4=C(O3)C=CC5=CC=CC=C54)C)C	25.46	10.18	0.0	0.0	0.0	0.0	0.0	4.88	0.68	6.86
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
14741463	CCC1=NN=C(S1)NC(=O)CCC(=O)N2CCN(CC2)C3=CC=CC=N3	0.0	4.75	0.0	8.41	0.69	4.23	7.13	1.4	6.76	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
